Unnamed: 0,text,humor,pred,result,good,bad,accuracy
168,I had to bring it in.,,False,bad,,,
169,(Laughter),,True,bad,,,
170,"And now it's in there, somewhere.",,True,bad,,,
171,"So - (Laughter) now, at this level, in what's called the inferotemporal cortex, there are only visual images, or figments or fragments.",,False,bad,,,
172,It's only at higher levels that the other senses join in and there are connections with memory and emotion.,,False,bad,,,
173,"And in the Charles Bonnet syndrome, you don't go to those higher levels.",,False,bad,,,
174,"You're in these levels of inferior visual cortex, where you have thousands and tens of thousands and millions of images, or figments or fragmentary figments, all neurally encoded in particular cells or small clusters of cells.",,False,bad,,,
175,"Normally, these are all part of the integrated stream of perception, or imagination, and one is not conscious of them.",,False,bad,,,
176,It is only if one is visually impaired or blind that the process is interrupted.,,False,bad,,,
177,"And instead of getting normal perception, you're getting an anarchic, convulsive stimulation, or release, of all of these visual cells in the inferotemporal cortex.",,False,bad,,,
178,"So, suddenly, you see a face.",,False,bad,,,
179,"Suddenly, you see a car.",,False,bad,,,
180,Suddenly this and suddenly that.,,False,bad,,,
181,"The mind does its best to organize and to give some sort of coherence to this, but not terribly successfully.",,False,bad,,,
182,"When these were first described, it was thought that they could be interpreted like dreams.",,False,bad,,,
183,"But, in fact, people say, ""I don't recognize the people.",,True,bad,,,
184,I can't form any associations.,,False,bad,,,
185,"Kermit means nothing to me.""",,True,bad,,,
186,"You don't get anywhere, thinking of them as dreams.",,False,bad,,,
187,"Well, I've more or less said what I wanted.",,True,bad,,,
188,I think I just want to recapitulate and say this is common.,,False,bad,,,
189,Think of the number of blind people.,,False,bad,,,
190,There must be hundreds of thousands of blind people who have these hallucinations but are too scared to mention them.,,True,bad,,,
191,"So this sort of thing needs to be brought into notice, for patients, for doctors, for the public.",,False,bad,,,
192,"Finally, I think they are infinitely interesting and valuable, for giving one some insight as to how the brain works.",,False,bad,,,
193,"Charles Bonnet said, 250 years ago - he wondered how, thinking of these hallucinations, how, as he put it, the theater of the mind could be generated by the machinery of the brain.",,False,bad,,,
194,"Now, 250 years later, I think we're beginning to glimpse how this is done.",,False,bad,,,
195,Thanks very much.,,False,bad,,,
196,Chris Anderson:,,True,bad,,,
197,That was superb.,,False,bad,,,
198,Thank you so much.,,False,bad,,,
199,You speak about these things with so much insight and empathy for your patients.,,False,bad,,,
200,Have you yourself experienced any of the syndromes you write about?,,False,bad,,,
201,Oliver Sacks: I was afraid you would ask that.,,True,bad,,,
202,(Laughter),,True,bad,,,
203,"Well, yeah, a lot of them.",,True,bad,,,
204,"And, actually, I'm a little visually impaired myself.",,True,bad,,,
205,I'm blind in one eye and not terribly good in the other.,,False,bad,,,
206,And I see the geometrical hallucinations.,,False,bad,,,
207,But they stop there.,,True,bad,,,
208,CA: And they don't disturb you?,,True,bad,,,
209,"Because you understand what's doing it, it doesn't make you worried?",,False,bad,,,
210,"OS: Well, they don't disturb me any more than my tinnitus, which I ignore.",,True,bad,,,
211,"They occasionally interest me, and I have many pictures of them in my notebooks.",,True,bad,,,
212,"I've gone and had an fMRI myself, to see how my visual cortex is ticking over.",,False,bad,,,
213,"And when I see all these hexagons and complex things, which I also have, in visual migraine, I wonder whether everyone sees things like this and whether things like cave art or ornamental art may have been derived from them a bit.",,False,bad,,,
214,"CA: That was an utterly, utterly fascinating talk.",,False,bad,,,
215,Thank you so much for sharing.,,False,bad,,,
216,OS: Thank you.,,False,bad,,,
217,Thank you.,,False,bad,,,
0,"For me they normally happen, these career crises, often, actually, on a Sunday evening, just as the sun is starting to set, and the gap between my hopes for myself and the reality of my life starts to diverge so painfully that I normally end up weeping into a pillow.",,True,bad,,,
1,"I'm mentioning all this - I'm mentioning all this because I think this is not merely a personal problem; you may think I'm wrong in this, but I think we live in an age when our lives are regularly punctuated by career crises, by moments when what we thought we knew - about our lives, about our careers - comes into contact with a threatening sort of reality.",,False,bad,,,
2,It's perhaps easier now than ever before to make a good living.,,False,bad,,,
3,"It's perhaps harder than ever before to stay calm, to be free of career anxiety.",,False,bad,,,
4,"I want to look now, if I may, at some of the reasons why we might be feeling anxiety about our careers.",,False,bad,,,
5,"Why we might be victims of these career crises, as we're weeping softly into our pillows.",,False,bad,,,
6,One of the reasons why we might be suffering is that we are surrounded by snobs.,,True,bad,,,
7,"In a way, I've got some bad news, particularly to anybody who's come to Oxford from abroad.",,True,bad,,,
8,"There's a real problem with snobbery, because sometimes people from outside the U.K. imagine that snobbery is a distinctively U.K. phenomenon, fixated on country houses and titles.",,True,bad,,,
9,The bad news is that's not true.,,False,bad,,,
10,"Snobbery is a global phenomenon; we are a global organization, this is a global phenomenon.",,False,bad,,,
11,What is a snob?,,True,bad,,,
12,"A snob is anybody who takes a small part of you, and uses that to come to a complete vision of who you are.",,False,bad,,,
13,That is snobbery.,,True,bad,,,
14,The dominant kind of snobbery that exists nowadays is job snobbery.,,False,bad,,,
15,"You encounter it within minutes at a party, when you get asked that famous iconic question of the early 21st century, ""What do you do?""",,True,bad,,,
16,"According to how you answer that question, people are either incredibly delighted to see you, or look at their watch and make their excuses.",,True,bad,,,
17,(Laughter),,True,bad,,,
18,"Now, the opposite of a snob is your mother.",,True,bad,,,
19,(Laughter),,True,bad,,,
20,"Not necessarily your mother, or indeed mine, but, as it were, the ideal mother, somebody who doesn't care about your achievements.",,True,bad,,,
21,"Unfortunately, most people are not our mothers.",,True,bad,,,
22,"Most people make a strict correlation between how much time, and if you like, love - not romantic love, though that may be something - but love in general, respect - they are willing to accord us, that will be strictly defined by our position in the social hierarchy.",,False,bad,,,
23,And that's a lot of the reason why we care so much about our careers and indeed start caring so much about material goods.,,False,bad,,,
24,"You know, we're often told that we live in very materialistic times, that we're all greedy people.",,True,bad,,,
25,I don't think we are particularly materialistic.,,False,bad,,,
26,I think we live in a society which has simply pegged certain emotional rewards to the acquisition of material goods.,,False,bad,,,
27,It's not the material goods we want; it's the rewards we want.,,False,bad,,,
28,It's a new way of looking at luxury goods.,,False,bad,,,
29,"The next time you see somebody driving a Ferrari, don't think, ""This is somebody who's greedy.""",,True,bad,,,
30,"Think, ""This is somebody who is incredibly vulnerable and in need of love.""",,True,bad,,,
31,(Laughter),,True,bad,,,
32,"Feel sympathy, rather than contempt.",,False,bad,,,
33,There are other reasons - (Laughter),,True,bad,,,
34,There are other reasons why it's perhaps harder now to feel calm than ever before.,,False,bad,,,
35,"One of these, and it's paradoxical, because it's linked to something that's rather nice, is the hope we all have for our careers.",,False,bad,,,
36,Never before have expectations been so high about what human beings can achieve with their lifespan.,,False,bad,,,
37,"We're told, from many sources, that anyone can achieve anything.",,False,bad,,,
38,"We've done away with the caste system, we are now in a system where anyone can rise to any position they please.",,False,bad,,,
39,And it's a beautiful idea.,,False,bad,,,
40,Along with that is a kind of spirit of equality; we're all basically equal.,,False,bad,,,
41,There are no strictly defined hierarchies.,,False,bad,,,
42,"There is one really big problem with this, and that problem is envy.",,True,bad,,,
43,"Envy, it's a real taboo to mention envy, but if there's one dominant emotion in modern society, that is envy.",,True,bad,,,
44,And it's linked to the spirit of equality.,,False,bad,,,
45,Let me explain.,,False,bad,,,
46,"I think it would be very unusual for anyone here, or anyone watching, to be envious of the Queen of England.",,True,bad,,,
47,"Even though she is much richer than any of you are, and she's got a very large house, the reason why we don't envy her is because she's too weird.",,True,bad,,,
48,(Laughter),,True,bad,,,
49,She's simply too strange.,,True,bad,,,
50,"We can't relate to her, she speaks in a funny way, she comes from an odd place.",,False,bad,,,
51,"So we can't relate to her, and when you can't relate to somebody, you don't envy them.",,True,bad,,,
52,"The closer two people are - in age, in background, in the process of identification - the more there's a danger of envy, which is incidentally why none of you should ever go to a school reunion, because there is no stronger reference point than people one was at school with.",,True,bad,,,
53,The problem of modern society is it turns the whole world into a school.,,False,bad,,,
